pr_number,url,title,state,merged,author,created_at,merged_at,labels,files_changed,additions,deletions,changed_files_sample,score,needs_docs,confidence,signals
2563,https://github.com/NVIDIA/infra-controller/pull/2563,test(uuid): group typed ID test cases into scenario groupings,closed,True,chet,2026-06-13T07:32:54Z,2026-06-14T04:58:03Z,,6,409,564,crates/uuid/src/instance_type/mod.rs|crates/uuid/src/machine/mod.rs|crates/uuid/src/network_security_group/mod.rs|crates/uuid/src/power_shelf/mod.rs|crates/uuid/src/rack/mod.rs|crates/uuid/src/switch/mod.rs,2,no,low,strong-keywords:5|weak-keywords:1|negative-keywords:3
2565,https://github.com/NVIDIA/infra-controller/pull/2565,test(dpf): group flavor tables into scenarios,closed,True,chet,2026-06-13T07:32:54Z,2026-06-13T13:37:42Z,,2,655,868,crates/dpf/src/flavor.rs|crates/dpf/src/types.rs,2,no,low,strong-keywords:6|weak-keywords:1|negative-keywords:3
2566,https://github.com/NVIDIA/infra-controller/pull/2566,test(dns-record): group DNS record tables into scenarios,closed,True,chet,2026-06-13T07:32:54Z,2026-06-13T13:38:57Z,,1,68,113,crates/dns-record/src/lib.rs,2,no,low,strong-keywords:6|weak-keywords:1|negative-keywords:3
2567,https://github.com/NVIDIA/infra-controller/pull/2567,test(mqttea): group helper tables into scenarios,closed,True,chet,2026-06-13T07:32:55Z,2026-06-13T13:37:20Z,,5,245,289,crates/mqttea/src/client/options.rs|crates/mqttea/src/message_types/raw.rs|crates/mqttea/src/message_types/string.rs|crates/mqttea/src/registry/entry.rs|crates/mqttea/src/registry/types.rs,2,no,low,strong-keywords:5|weak-keywords:1|negative-keywords:3
2568,https://github.com/NVIDIA/infra-controller/pull/2568,test(network): group address tables into scenarios,closed,True,chet,2026-06-13T07:32:55Z,2026-06-13T13:36:57Z,,5,1216,1652,crates/network/src/base_mac.rs|crates/network/src/ip/address_family.rs|crates/network/src/ip/ipset.rs|crates/network/src/ip/prefix.rs|crates/network/src/virtualization.rs,2,no,low,strong-keywords:5|weak-keywords:1|negative-keywords:3
2569,https://github.com/NVIDIA/infra-controller/pull/2569,test(health): group event tables into scenarios,closed,True,chet,2026-06-13T07:33:14Z,2026-06-13T13:36:31Z,,1,250,300,crates/health/src/sink/events.rs,2,no,low,strong-keywords:5|weak-keywords:1|negative-keywords:3
2571,https://github.com/NVIDIA/infra-controller/pull/2571,test(bmc-proxy): group proxy tables into scenarios,closed,True,chet,2026-06-13T07:33:17Z,2026-06-13T17:11:52Z,,3,372,456,crates/bmc-proxy/src/bmc_proxy.rs|crates/bmc-proxy/src/config.rs|crates/bmc-proxy/src/setup.rs,2,no,low,strong-keywords:5|weak-keywords:1|negative-keywords:3
2573,https://github.com/NVIDIA/infra-controller/pull/2573,test(libmlx): group conversion tables into scenarios,closed,True,chet,2026-06-13T07:33:19Z,2026-06-13T13:35:49Z,,32,3783,4928,crates/libmlx/src/device/cmd/device/args.rs|crates/libmlx/src/embedded/cmd/cmds.rs|crates/libmlx/src/firmware/source.rs|crates/libmlx/src/lockdown/lockdown.rs|crates/libmlx/src/lockdown/runner.rs|crates/libmlx/src/profile/error.rs|crates/libmlx/src/profile/profile.rs|crates/libmlx/src/runner/json_parser.rs,2,no,low,strong-keywords:5|weak-keywords:1|negative-keywords:3
2574,https://github.com/NVIDIA/infra-controller/pull/2574,test(host-support): group hardware tables into scenarios,closed,True,chet,2026-06-13T07:33:21Z,2026-06-13T13:35:13Z,,5,825,1036,crates/host-support/src/agent_config.rs|crates/host-support/src/dpa_cmds.rs|crates/host-support/src/hardware_enumeration.rs|crates/host-support/src/hardware_enumeration/dpu.rs|crates/host-support/src/hardware_enumeration/tpm.rs,2,no,low,strong-keywords:6|weak-keywords:1|negative-keywords:3
2579,https://github.com/NVIDIA/infra-controller/pull/2579,test(firmware): expand firmware group test enumerations,closed,True,chet,2026-06-13T16:18:05Z,2026-06-14T16:26:43Z,,4,163,85,Cargo.lock|crates/firmware/Cargo.toml|crates/firmware/src/defaults.rs|crates/firmware/src/tests/config.rs,2,no,low,config-or-schema-file|strong-keywords:3|negative-keywords:2
2584,https://github.com/NVIDIA/infra-controller/pull/2584,ci: complete linked issues on merged PRs,closed,True,osu,2026-06-15T00:43:14Z,2026-06-15T18:31:53Z,,1,238,0,.github/workflows/complete-linked-issues.yml,2,no,low,config-or-schema-file|strong-keywords:7|weak-keywords:2|negative-keywords:3|mostly-ci-test-noise
2595,https://github.com/NVIDIA/infra-controller/pull/2595,"ci(core): skip Core CI for docs-only changes (docs/, fern/)",closed,True,lachen-nv,2026-06-15T11:11:33Z,2026-06-15T18:14:37Z,,1,2,0,.github/workflows/ci.yaml,2,no,low,config-or-schema-file|strong-keywords:2|weak-keywords:2|negative-keywords:1|mostly-ci-test-noise
2615,https://github.com/NVIDIA/infra-controller/pull/2615,fix(ssh-console): test_ssh_console_reconnect hang (#1150),closed,True,adnandnv,2026-06-15T22:59:00Z,2026-06-16T01:48:33Z,,1,10,9,crates/ssh-console-mock-api-server/src/lib.rs,2,no,low,strong-keywords:6|weak-keywords:1|negative-keywords:3
2676,https://github.com/NVIDIA/infra-controller/pull/2676,fix(setup.sh): guard SIGPIPE in site-agent pod lookup (spurious [7h] Code 141),closed,True,kirson-git,2026-06-17T14:51:42Z,2026-06-25T05:45:06Z,,1,1,1,helm-prereqs/setup.sh,2,no,low,ops/config-path
2718,https://github.com/NVIDIA/infra-controller/pull/2718,feat(site-explorer): fall back to ACPowercycle when a vendor refuses PowerCycle,closed,True,chet,2026-06-20T17:17:57Z,2026-06-22T05:20:07Z,,4,162,10,crates/api-core/src/tests/common/api_fixtures/mod.rs|crates/site-explorer/src/lib.rs|crates/site-explorer/src/test_support/mock_endpoint_explorer.rs|crates/site-explorer/tests/site_explorer.rs,2,no,low,strong-keywords:2|weak-keywords:1|negative-keywords:1
2719,https://github.com/NVIDIA/infra-controller/pull/2719,feat(dns): answer PTR queries in the DNS lookup handler,closed,True,chet,2026-06-20T17:24:58Z,2026-06-22T05:13:16Z,,5,423,0,crates/api-core/src/handlers/dns.rs|crates/api-core/src/tests/dns.rs|crates/api-db/migrations/20260620153439_machine_interface_addresses_address_index.sql|crates/api-db/src/dns/mod.rs|crates/api-db/src/dns/resource_record.rs,2,no,low,config-or-schema-file|strong-keywords:2|negative-keywords:1
2720,https://github.com/NVIDIA/infra-controller/pull/2720,feat(dns): serve PTR queries from carbide-dns,closed,True,chet,2026-06-21T06:06:31Z,2026-06-22T05:13:32Z,,3,73,21,Cargo.lock|crates/dns/Cargo.toml|crates/dns/src/lib.rs,2,no,low,config-or-schema-file|strong-keywords:2|negative-keywords:1
2733,https://github.com/NVIDIA/infra-controller/pull/2733,test(authn): table-ify the spiffe_id parser tests,closed,True,chet,2026-06-22T05:45:34Z,2026-06-22T17:07:02Z,,3,147,131,Cargo.lock|crates/authn/Cargo.toml|crates/authn/src/spiffe_id.rs,2,no,low,config-or-schema-file|strong-keywords:1|weak-keywords:1|negative-keywords:1
2734,https://github.com/NVIDIA/infra-controller/pull/2734,test(secrets): table-ify the credential snapshot and key-path tests,closed,True,chet,2026-06-22T05:50:24Z,2026-06-22T17:07:26Z,,4,314,250,Cargo.lock|crates/secrets/Cargo.toml|crates/secrets/src/credentials.rs|crates/secrets/src/local_credentials/mod.rs,2,no,low,config-or-schema-file|strong-keywords:1|weak-keywords:1|negative-keywords:1
2737,https://github.com/NVIDIA/infra-controller/pull/2737,test(component-manager): table-ify the rms/nsm/psm enum-mapping tests,closed,True,chet,2026-06-22T06:00:53Z,2026-06-22T17:06:13Z,,6,249,268,Cargo.lock|crates/component-manager/Cargo.toml|crates/component-manager/src/config.rs|crates/component-manager/src/nsm.rs|crates/component-manager/src/psm.rs|crates/component-manager/src/rms.rs,2,no,low,config-or-schema-file|strong-keywords:1|weak-keywords:1|negative-keywords:1
2741,https://github.com/NVIDIA/infra-controller/pull/2741,test(rack-controller): table-ify the validation and maintenance transition tests,closed,True,chet,2026-06-22T06:15:22Z,2026-06-22T17:05:53Z,,5,444,432,Cargo.lock|crates/rack-controller/Cargo.toml|crates/rack-controller/src/fabric_manager.rs|crates/rack-controller/src/maintenance.rs|crates/rack-controller/src/validating.rs,2,no,low,config-or-schema-file|strong-keywords:1|weak-keywords:1|negative-keywords:1
2742,https://github.com/NVIDIA/infra-controller/pull/2742,"test(dhcp,dhcp-server): table-ify the shared vendor_class predicate tests",closed,True,chet,2026-06-22T06:16:46Z,2026-06-22T17:05:02Z,,5,330,126,Cargo.lock|crates/dhcp-server/Cargo.toml|crates/dhcp-server/src/vendor_class.rs|crates/dhcp/Cargo.toml|crates/dhcp/src/vendor_class.rs,2,no,low,config-or-schema-file|strong-keywords:1|weak-keywords:1|negative-keywords:1
2743,https://github.com/NVIDIA/infra-controller/pull/2743,"test(ipxe-renderer,rack): cover the cache-strategy, validate(), and node-type matrices",closed,True,chet,2026-06-22T06:17:18Z,2026-06-22T17:04:33Z,,5,483,432,Cargo.lock|crates/ipxe-renderer/Cargo.toml|crates/ipxe-renderer/src/lib.rs|crates/rack/Cargo.toml|crates/rack/src/rms_node_type.rs,2,no,low,config-or-schema-file|strong-keywords:1|weak-keywords:1|negative-keywords:1
2748,https://github.com/NVIDIA/infra-controller/pull/2748,feat(site-explorer): instrument the DPU NIC-mode migration flow,closed,True,chet,2026-06-22T07:17:46Z,2026-06-22T17:43:00Z,,3,92,5,crates/machine-controller/src/handler.rs|crates/site-explorer/src/lib.rs|crates/site-explorer/src/metrics.rs,2,no,low,strong-keywords:2
2772,https://github.com/NVIDIA/infra-controller/pull/2772,fix(api-web): show managed host health alert details,closed,True,osu,2026-06-22T21:53:27Z,2026-06-22T23:29:07Z,,2,72,1,crates/api-web/src/tests/managed_host.rs|crates/api-web/templates/managed_host_individual_table.html,2,no,low,strong-keywords:3|negative-keywords:1
2778,https://github.com/NVIDIA/infra-controller/pull/2778,feat: boot a declared integrated NIC while keeping the DPUs managed,closed,True,chet,2026-06-23T00:16:38Z,2026-06-23T15:00:45Z,,3,271,17,crates/api-core/src/tests/machine_interfaces.rs|crates/api-db/src/machine_interface.rs|crates/site-explorer/src/machine_creator.rs,2,no,low,strong-keywords:2|weak-keywords:1|negative-keywords:1
2855,https://github.com/NVIDIA/infra-controller/pull/2855,feat(dns): serve reverse PTR for overlay instance addresses,closed,True,chet,2026-06-24T19:20:28Z,2026-06-25T05:27:31Z,,1,101,8,crates/api-db/src/dns/resource_record.rs,2,no,low,strong-keywords:2
2866,https://github.com/NVIDIA/infra-controller/pull/2866,ci: disable scheduled stale issue and PR closing,closed,True,ajf,2026-06-25T00:04:07Z,2026-06-30T16:30:56Z,,1,6,6,.github/workflows/stale-check.yml,2,no,low,config-or-schema-file|strong-keywords:4|weak-keywords:1|negative-keywords:2|mostly-ci-test-noise
2924,https://github.com/NVIDIA/infra-controller/pull/2924,fix(ci): Make breaking changes checks compare against the merge-base,closed,True,kensimon,2026-06-26T17:35:14Z,2026-06-29T17:51:31Z,,2,24,3,.github/workflows/ci.yaml|.github/workflows/rest-lint-and-test.yml,2,no,low,config-or-schema-file|strong-keywords:5|weak-keywords:1|negative-keywords:2|mostly-ci-test-noise
2926,https://github.com/NVIDIA/infra-controller/pull/2926,fix: report TYPE-line metric name in NameMismatch error,closed,True,CTOmari360,2026-06-26T18:02:43Z,2026-06-27T06:25:02Z,,1,17,1,crates/prometheus-text-parser/src/lib.rs,2,no,low,strong-keywords:2|weak-keywords:1|negative-keywords:1
2987,https://github.com/NVIDIA/infra-controller/pull/2987,chore(ci): make isolated package builds optional,closed,True,poroh,2026-06-29T20:03:35Z,2026-06-29T21:46:06Z,,4,23,15,.github/workflows/ci.yaml|AGENTS.md|Makefile|Makefile.toml,2,no,low,config-or-schema-file|non-doc-markdown-only-hint|strong-keywords:5|weak-keywords:1|negative-keywords:3
3001,https://github.com/NVIDIA/infra-controller/pull/3001,fix(pxe): use default HTTP port for embedded iPXE,closed,True,osu,2026-06-29T23:43:36Z,2026-06-30T00:51:27Z,,2,20,2,crates/ipxe-renderer/src/lib.rs|pxe/ipxe/local/embed.ipxe,2,no,low,strong-keywords:7|weak-keywords:1|negative-keywords:3
2031,https://github.com/NVIDIA/infra-controller/pull/2031,bmc-proxy: stream upstream responses,closed,True,fallintoplace,2026-05-30T18:44:56Z,2026-06-10T22:18:24Z,,1,54,10,crates/bmc-proxy/src/bmc_proxy.rs,1,no,low,strong-keywords:2|negative-keywords:1
2068,https://github.com/NVIDIA/infra-controller/pull/2068,fix: Replay MQTT subscriptions for fresh sessions,closed,True,kfelternv,2026-06-02T14:42:57Z,2026-06-09T20:22:02Z,,8,68,382,crates/dsx-exchange-consumer/example/config.example.toml|crates/dsx-exchange-consumer/src/config.rs|crates/dsx-exchange-consumer/src/lib.rs|crates/dsx-exchange-consumer/src/mqtt_consumer.rs|crates/mqttea/src/client/core.rs|crates/mqttea/src/client/options.rs|crates/mqttea/src/stats/queue.rs|crates/mqttea/tests/rebuild_integration.rs,1,no,low,config-or-schema-file
2149,https://github.com/NVIDIA/infra-controller/pull/2149,test(api-core): extract reusable API test support builder,closed,True,poroh,2026-06-03T00:51:44Z,2026-06-03T19:18:29Z,,6,492,223,crates/api-core/src/test_support/builder.rs|crates/api-core/src/test_support/ib_fabric.rs|crates/api-core/src/test_support/mod.rs|crates/api-core/src/test_support/network.rs|crates/api-core/src/test_support/network_segment.rs|crates/api-core/src/tests/common/api_fixtures/mod.rs,1,no,low,strong-keywords:7|weak-keywords:1|negative-keywords:2|mostly-ci-test-noise
2230,https://github.com/NVIDIA/infra-controller/pull/2230,test(core-api): Site explorer tests refactoring,closed,True,poroh,2026-06-05T01:22:27Z,2026-06-05T09:23:46Z,,1,259,736,crates/api-core/src/tests/site_explorer.rs,1,no,low,strong-keywords:6|weak-keywords:1|negative-keywords:2|mostly-ci-test-noise
2287,https://github.com/NVIDIA/infra-controller/pull/2287,fix(machine-controller): gate initial-discovery cleanup on a confirmed host identity,closed,True,chet,2026-06-07T17:30:18Z,2026-06-08T18:35:05Z,,2,14,2,crates/api-core/src/handlers/machine_scout.rs|crates/machine-controller/src/handler.rs,1,no,low,strong-keywords:6|weak-keywords:1|negative-keywords:4
2435,https://github.com/NVIDIA/infra-controller/pull/2435,test(api-core): move site-explorer switch tests from api-core,closed,True,poroh,2026-06-10T22:45:51Z,2026-06-11T15:58:53Z,,2,347,312,crates/api-core/src/tests/site_explorer.rs|crates/site-explorer/tests/switch.rs,1,no,low,strong-keywords:6|weak-keywords:1|negative-keywords:2|mostly-ci-test-noise
2498,https://github.com/NVIDIA/infra-controller/pull/2498,test(libmlx): fold tests onto carbide-test-support modeling,closed,True,chet,2026-06-12T04:49:38Z,2026-06-12T06:34:50Z,,22,2965,2583,crates/libmlx/tests/device/test_discovery.rs|crates/libmlx/tests/device/test_filters.rs|crates/libmlx/tests/firmware/test_config.rs|crates/libmlx/tests/firmware/test_credentials.rs|crates/libmlx/tests/firmware/test_source.rs|crates/libmlx/tests/lockdown/test_cmd.rs|crates/libmlx/tests/lockdown/test_error.rs|crates/libmlx/tests/lockdown/test_lockdown.rs,1,no,low,strong-keywords:7|weak-keywords:1|negative-keywords:2|mostly-ci-test-noise
2527,https://github.com/NVIDIA/infra-controller/pull/2527,chore(tests): remove not used machine_state_controler file,closed,True,poroh,2026-06-12T19:01:17Z,2026-06-12T22:08:11Z,,1,0,16,crates/api-core/src/tests/machine_state_controller/mod.rs,1,no,low,strong-keywords:5|weak-keywords:1|negative-keywords:2|mostly-ci-test-noise
2533,https://github.com/NVIDIA/infra-controller/pull/2533,docs: add AGENTS.md and style guide notes around carbide-test-support,closed,True,chet,2026-06-12T19:25:23Z,2026-06-12T22:07:06Z,,2,63,0,AGENTS.md|STYLE_GUIDE.md,1,no,low,non-doc-markdown-only-hint|strong-keywords:3|negative-keywords:1
2561,https://github.com/NVIDIA/infra-controller/pull/2561,test(test-support): group table rows into scenarios,closed,True,chet,2026-06-13T05:28:41Z,2026-06-13T06:39:18Z,,4,346,235,AGENTS.md|STYLE_GUIDE.md|crates/config-version/src/lib.rs|crates/test-support/src/lib.rs,1,no,low,non-doc-markdown-only-hint|strong-keywords:7|weak-keywords:1|negative-keywords:3
2562,https://github.com/NVIDIA/infra-controller/pull/2562,test(api-core): move machine creator tests to site explorer,closed,True,poroh,2026-06-13T06:04:27Z,2026-06-13T08:03:05Z,,5,1371,1485,Cargo.lock|crates/api-core/src/tests/machine_creator.rs|crates/api-core/src/tests/machine_states.rs|crates/api-core/src/tests/mod.rs|crates/site-explorer/tests/machine_creator.rs,1,no,low,strong-keywords:6|weak-keywords:1|negative-keywords:2|mostly-ci-test-noise
2575,https://github.com/NVIDIA/infra-controller/pull/2575,test(prometheus-text-parser): enumerate additional parser tests/coverage,closed,True,chet,2026-06-13T16:17:15Z,2026-06-14T16:27:18Z,,3,252,0,Cargo.lock|crates/prometheus-text-parser/Cargo.toml|crates/prometheus-text-parser/src/lib.rs,1,no,low,config-or-schema-file|strong-keywords:2|negative-keywords:2
2578,https://github.com/NVIDIA/infra-controller/pull/2578,test(pxe): add enumerated coverage for additional pxe scenarios,closed,True,chet,2026-06-13T16:17:53Z,2026-06-15T22:10:09Z,,6,385,14,Cargo.lock|crates/pxe/Cargo.toml|crates/pxe/src/config.rs|crates/pxe/src/extractors/machine_architecture.rs|crates/pxe/src/middleware/logging.rs|crates/pxe/src/rpc_error.rs,1,no,low,config-or-schema-file|strong-keywords:2|negative-keywords:2
2602,https://github.com/NVIDIA/infra-controller/pull/2602,chore: update PR and issue templates,closed,True,ajf,2026-06-15T17:33:37Z,2026-06-15T20:28:55Z,,6,25,26,.github/ISSUE_TEMPLATE/bug_report_form.yml|.github/ISSUE_TEMPLATE/config.yml|.github/ISSUE_TEMPLATE/documentation_request_correction.yml|.github/ISSUE_TEMPLATE/documentation_request_new.yml|.github/ISSUE_TEMPLATE/feature_request_form.yml|.github/PULL_REQUEST_TEMPLATE.md,1,no,low,config-or-schema-file|non-doc-markdown-only-hint|strong-keywords:3|weak-keywords:3|negative-keywords:2|mostly-ci-test-noise
2611,https://github.com/NVIDIA/infra-controller/pull/2611,tests(test-harness): Make object model more clear,closed,True,poroh,2026-06-15T20:53:54Z,2026-06-15T22:47:47Z,,28,771,520,crates/api-core/src/test_support/fixture_config.rs|crates/api-core/src/tests/boot_interface_resolution.rs|crates/api-core/src/tests/client_resolution.rs|crates/api-core/src/tests/common/api_fixtures/mod.rs|crates/api-core/src/tests/common/api_fixtures/site_explorer.rs|crates/api-core/src/tests/instance_allocate.rs|crates/api-core/src/tests/machine_dhcp.rs|crates/api-core/src/tests/machine_find.rs,1,no,low,strong-keywords:6|weak-keywords:1|negative-keywords:2|mostly-ci-test-noise
